player_id,player_firstName,player_lastName,player_amateur,player_displayName,player_country,player_shortName,scoringData_position,scoringData_total,scoringData_thru,scoringData_score,scoringData_courseId,scoringData_groupNumber,scoringData_currentRound,scoringData_rounds_1,scoringData_rounds_2,scoringData_rounds_3,scoringData_rounds_4,scoringData_playerState,scoringData_totalStrokes,scoringData_projected,scoringData_roundStatus,rounds_All_round,rounds_All_displayName,rounds_All_performance_SG:OTT_total,rounds_All_performance_SG:OTT_yearToDate,rounds_All_performance_SG:APP_total,rounds_All_performance_SG:APP_yearToDate,rounds_All_performance_SG:ARG_total,rounds_All_performance_SG:ARG_yearToDate,rounds_All_performance_SG:PUTT_total,rounds_All_performance_SG:PUTT_yearToDate,rounds_All_performance_DA_total,rounds_All_performance_DA_yearToDate,rounds_All_performance_DD_total,rounds_All_performance_DD_yearToDate,rounds_All_performance_GIR_total,rounds_All_performance_GIR_yearToDate,rounds_All_scoring_Eagles_total,rounds_All_scoring_Eagles_yearToDate,rounds_All_scoring_Birdies_total,rounds_All_scoring_Birdies_yearToDate,rounds_All_scoring_Pars_total,rounds_All_scoring_Pars_yearToDate,rounds_All_scoring_Bogeys_total,rounds_All_scoring_Bogeys_yearToDate,rounds_1_round,rounds_1_displayName,rounds_1_courseInfo_courseId,rounds_1_courseInfo_courseName,rounds_1_courseInfo_groupNumber,rounds_1_courseInfo_parTotal,rounds_1_courseInfo_total,rounds_1_courseInfo_scoreToPar,rounds_1_performance_SG:OTT_total,rounds_1_performance_SG:OTT_yearToDate,rounds_1_performance_SG:APP_total,rounds_1_performance_SG:APP_yearToDate,rounds_1_performance_SG:ARG_total,rounds_1_performance_SG:ARG_yearToDate,rounds_1_performance_SG:PUTT_total,rounds_1_performance_SG:PUTT_yearToDate,rounds_1_performance_DA_total,rounds_1_performance_DA_yearToDate,rounds_1_performance_DD_total,rounds_1_performance_DD_yearToDate,rounds_1_performance_GIR_total,rounds_1_performance_GIR_yearToDate,rounds_1_scoring_Eagles_total,rounds_1_scoring_Eagles_yearToDate,rounds_1_scoring_Birdies_total,rounds_1_scoring_Birdies_yearToDate,rounds_1_scoring_Pars_total,rounds_1_scoring_Pars_yearToDate,rounds_1_scoring_Bogeys_total,rounds_1_scoring_Bogeys_yearToDate,rounds_2_round,rounds_2_displayName,rounds_2_courseInfo_courseId,rounds_2_courseInfo_courseName,rounds_2_courseInfo_groupNumber,rounds_2_courseInfo_parTotal,rounds_2_courseInfo_total,rounds_2_courseInfo_scoreToPar,rounds_2_performance_SG:OTT_total,rounds_2_performance_SG:OTT_yearToDate,rounds_2_performance_SG:APP_total,rounds_2_performance_SG:APP_yearToDate,rounds_2_performance_SG:ARG_total,rounds_2_performance_SG:ARG_yearToDate,rounds_2_performance_SG:PUTT_total,rounds_2_performance_SG:PUTT_yearToDate,rounds_2_performance_DA_total,rounds_2_performance_DA_yearToDate,rounds_2_performance_DD_total,rounds_2_performance_DD_yearToDate,rounds_2_performance_GIR_total,rounds_2_performance_GIR_yearToDate,rounds_2_scoring_Eagles_total,rounds_2_scoring_Eagles_yearToDate,rounds_2_scoring_Birdies_total,rounds_2_scoring_Birdies_yearToDate,rounds_2_scoring_Pars_total,rounds_2_scoring_Pars_yearToDate,rounds_2_scoring_Bogeys_total,rounds_2_scoring_Bogeys_yearToDate,rounds_3_round,rounds_3_displayName,rounds_3_courseInfo_courseId,rounds_3_courseInfo_courseName,rounds_3_courseInfo_groupNumber,rounds_3_courseInfo_parTotal,rounds_3_courseInfo_total,rounds_3_courseInfo_scoreToPar,rounds_3_performance_SG:OTT_total,rounds_3_performance_SG:OTT_yearToDate,rounds_3_performance_SG:APP_total,rounds_3_performance_SG:APP_yearToDate,rounds_3_performance_SG:ARG_total,rounds_3_performance_SG:ARG_yearToDate,rounds_3_performance_SG:PUTT_total,rounds_3_performance_SG:PUTT_yearToDate,rounds_3_performance_DA_total,rounds_3_performance_DA_yearToDate,rounds_3_performance_DD_total,rounds_3_performance_DD_yearToDate,rounds_3_performance_GIR_total,rounds_3_performance_GIR_yearToDate,rounds_3_scoring_Eagles_total,rounds_3_scoring_Eagles_yearToDate,rounds_3_scoring_Birdies_total,rounds_3_scoring_Birdies_yearToDate,rounds_3_scoring_Pars_total,rounds_3_scoring_Pars_yearToDate,rounds_3_scoring_Bogeys_total,rounds_3_scoring_Bogeys_yearToDate,rounds_4_round,rounds_4_displayName,rounds_4_courseInfo_courseId,rounds_4_courseInfo_courseName,rounds_4_courseInfo_groupNumber,rounds_4_courseInfo_parTotal,rounds_4_courseInfo_total,rounds_4_courseInfo_scoreToPar,rounds_4_performance_SG:OTT_total,rounds_4_performance_SG:OTT_yearToDate,rounds_4_performance_SG:APP_total,rounds_4_performance_SG:APP_yearToDate,rounds_4_performance_SG:ARG_total,rounds_4_performance_SG:ARG_yearToDate,rounds_4_performance_SG:PUTT_total,rounds_4_performance_SG:PUTT_yearToDate,rounds_4_performance_DA_total,rounds_4_performance_DA_yearToDate,rounds_4_performance_DD_total,rounds_4_performance_DD_yearToDate,rounds_4_performance_GIR_total,rounds_4_performance_GIR_yearToDate,rounds_4_scoring_Eagles_total,rounds_4_scoring_Eagles_yearToDate,rounds_4_scoring_Birdies_total,rounds_4_scoring_Birdies_yearToDate,rounds_4_scoring_Pars_total,rounds_4_scoring_Pars_yearToDate,rounds_4_scoring_Bogeys_total,rounds_4_scoring_Bogeys_yearToDate
55789,Taylor,Montgomery,False,Taylor Montgomery,USA,T. Montgomery,CUT,+6,-,-,872,14,2,76,72,-,-,COMPLETE,148,31,R2 Completed,-1,All,-2.105,-0.206,-3.286,-0.515,-1.110,0.278,0.151,0.919,39.29% (11/28),54.45%,326.80 yds,303.8,47.22% (17/36),62.96%,1,19,6,446,17,-,10,-,1,Round 1,872,Quail Hollow Club,14,71,76,+5,-2.431,-0.206,-0.455,-0.515,-0.736,0.278,-1.041,0.919,28.57% (4/14),54.45%,309.50 yds,303.8,44.44% (8/18),62.96%,1,19,2,446,8,-,5,-,2,Round 2,872,Quail Hollow Club,14,71,72,+1,0.326,-0.206,-2.831,-0.515,-0.374,0.278,1.192,0.919,50.00% (7/14),54.45%,344.00 yds,303.8,50.00% (9/18),62.96%,0,19,4,446,9,-,5,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29970,Dylan,Frittelli,False,Dylan Frittelli,RSA,D. Frittelli,CUT,+6,-,-,872,24,2,77,71,-,-,COMPLETE,148,127,R2 Completed,-1,All,-3.508,-0.695,-0.303,-0.620,-0.390,0.016,0.770,0.041,50.00% (14/28),46.99%,301.30 yds,303.2,47.22% (17/36),59.62%,0,6,7,263,18,-,9,-,1,Round 1,872,Quail Hollow Club,24,71,77,+6,-2.746,-0.695,-1.643,-0.620,-0.256,0.016,-0.565,0.041,42.86% (6/14),46.99%,296.00 yds,303.2,38.89% (7/18),59.62%,0,6,3,263,8,-,5,-,2,Round 2,872,Quail Hollow Club,24,71,71,E,-0.762,-0.695,1.340,-0.620,-0.134,0.016,1.335,0.041,57.14% (8/14),46.99%,306.50 yds,303.2,55.56% (10/18),59.62%,0,6,4,263,10,-,4,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32333,Kevin,Tway,False,Kevin Tway,USA,K. Tway,CUT,+6,-,-,872,12,2,73,75,-,-,COMPLETE,148,162,R2 Completed,-1,All,-0.521,0.046,0.699,-0.150,-1.311,-0.134,-3.246,0.019,32.14% (9/28),52.59%,327.80 yds,308.1,66.67% (24/36),67.93%,1,23,3,343,22,-,9,-,1,Round 1,872,Quail Hollow Club,12,71,73,+2,-0.486,0.046,0.399,-0.150,-0.584,-0.134,-0.649,0.019,28.57% (4/14),52.59%,322.50 yds,308.1,72.22% (13/18),67.93%,1,23,0,343,13,-,4,-,2,Round 2,872,Quail Hollow Club,12,71,75,+4,-0.035,0.046,0.300,-0.150,-0.727,-0.134,-2.597,0.019,35.71% (5/14),52.59%,333.00 yds,308.1,61.11% (11/18),67.93%,0,23,3,343,9,-,5,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34046,Jordan,Spieth,False,Jordan Spieth,USA,J. Spieth,CUT,+7,-,-,872,30,2,72,77,-,-,COMPLETE,149,17,R2 Completed,-1,All,0.209,0.200,-1.953,0.173,-0.888,0.250,-0.460,0.086,35.71% (10/28),56.83%,318.80 yds,303.6,61.11% (22/36),64.04%,0,6,6,274,20,-,8,-,1,Round 1,872,Quail Hollow Club,30,71,72,+1,1.414,0.200,0.015,0.173,0.279,0.250,-0.002,0.086,35.71% (5/14),56.83%,321.00 yds,303.6,66.67% (12/18),64.04%,0,6,4,274,11,-,2,-,2,Round 2,872,Quail Hollow Club,30,71,77,+6,-1.205,0.200,-1.968,0.173,-1.167,0.250,-0.458,0.086,35.71% (5/14),56.83%,316.50 yds,303.6,55.56% (10/18),64.04%,0,6,2,274,9,-,6,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24024,Zach,Johnson,False,Zach Johnson,USA,Z. Johnson,CUT,+7,-,-,872,44,2,74,75,-,-,COMPLETE,149,151,R2 Completed,-1,All,0.441,-0.199,-2.567,-0.310,-1.390,-0.029,-0.100,0.109,57.14% (16/28),65.86%,306.30 yds,290.1,47.22% (17/36),65.77%,0,2,4,215,23,-,7,-,1,Round 1,872,Quail Hollow Club,44,71,74,+3,0.403,-0.199,-0.568,-0.310,-1.651,-0.029,0.788,0.109,64.29% (9/14),65.86%,317.00 yds,290.1,61.11% (11/18),65.77%,0,2,2,215,12,-,3,-,2,Round 2,872,Quail Hollow Club,44,71,75,+4,0.038,-0.199,-1.999,-0.310,0.261,-0.029,-0.888,0.109,50.00% (7/14),65.86%,295.50 yds,290.1,33.33% (6/18),65.77%,0,2,2,215,11,-,4,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51414,Brent,Grant,False,Brent Grant,USA,B. Grant,CUT,+7,-,-,872,38,2,72,77,-,-,COMPLETE,149,143,R2 Completed,-1,All,0.540,0.806,-1.895,-0.674,-0.695,-0.500,-2.270,-1.081,50.00% (14/28),63.62%,314.30 yds,311.2,44.44% (16/36),68.39%,0,16,5,325,20,-,10,-,1,Round 1,872,Quail Hollow Club,38,71,72,+1,0.201,0.806,0.674,-0.674,1.061,-0.500,-1.355,-1.081,50.00% (7/14),63.62%,310.50 yds,311.2,55.56% (10/18),68.39%,0,16,4,325,9,-,5,-,2,Round 2,872,Quail Hollow Club,38,71,77,+6,0.339,0.806,-2.569,-0.674,-1.756,-0.500,-0.915,-1.081,50.00% (7/14),63.62%,318.00 yds,311.2,33.33% (6/18),68.39%,0,16,1,325,11,-,5,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31557,Jim,Herman,False,Jim Herman,USA,J. Herman,CUT,+7,-,-,872,7,2,76,73,-,-,COMPLETE,149,178,R2 Completed,-1,All,-1.162,-0.038,1.380,-0.579,-3.652,-0.300,-2.340,-0.497,57.14% (16/28),65.92%,294.80 yds,290.0,55.56% (20/36),67.46%,0,1,4,253,24,-,5,-,1,Round 1,872,Quail Hollow Club,7,71,76,+5,-0.627,-0.038,-0.888,-0.579,-1.408,-0.300,-0.933,-0.497,71.43% (10/14),65.92%,291.00 yds,290.0,44.44% (8/18),67.46%,0,1,1,253,13,-,2,-,2,Round 2,872,Quail Hollow Club,7,71,73,+2,-0.535,-0.038,2.268,-0.579,-2.244,-0.300,-1.407,-0.497,42.86% (6/14),65.92%,298.50 yds,290.0,66.67% (12/18),67.46%,0,1,3,253,11,-,3,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35879,Kelly,Kraft,False,Kelly Kraft,USA,K. Kraft,CUT,+7,-,-,872,10,2,77,72,-,-,COMPLETE,149,204,R2 Completed,-1,All,-1.562,-0.198,-3.633,-0.245,-1.509,-0.292,-0.159,0.308,60.71% (17/28),66.69%,290.50 yds,287.3,44.44% (16/36),66.98%,0,7,4,330,22,-,9,-,1,Round 1,872,Quail Hollow Club,10,71,77,+6,-1.664,-0.198,-3.143,-0.245,-0.993,-0.292,-0.335,0.308,57.14% (8/14),66.69%,298.00 yds,287.3,33.33% (6/18),66.98%,0,7,1,330,11,-,5,-,2,Round 2,872,Quail Hollow Club,10,71,72,+1,0.102,-0.198,-0.490,-0.245,-0.516,-0.292,0.176,0.308,64.29% (9/14),66.69%,283.00 yds,287.3,55.56% (10/18),66.98%,0,7,3,330,11,-,4,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59018,Ryan,Gerard,False,Ryan Gerard,USA,R. Gerard,CUT,+7,-,-,872,13,2,72,77,-,-,COMPLETE,149,-,R2 Completed,-1,All,-2.279,-0.148,-0.944,0.250,-1.976,0.130,-2.623,-0.443,39.29% (11/28),58.95%,297.80 yds,297.7,55.56% (20/36),65.05%,0,10,6,244,18,-,11,-,1,Round 1,872,Quail Hollow Club,13,71,72,+1,-1.701,-0.148,0.090,0.250,0.427,0.130,0.049,-0.443,28.57% (4/14),58.95%,298.00 yds,297.7,55.56% (10/18),65.05%,0,10,3,244,11,-,4,-,2,Round 2,872,Quail Hollow Club,13,71,77,+6,-0.578,-0.148,-1.034,0.250,-2.403,0.130,-2.672,-0.443,50.00% (7/14),58.95%,297.50 yds,297.7,55.56% (10/18),65.05%,0,10,3,244,7,-,7,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23621,Rory,Sabbatini,False,Rory Sabbatini,SVK,R. Sabbatini,CUT,+8,-,-,872,27,2,70,80,-,-,COMPLETE,150,196,R2 Completed,-1,All,-3.734,-0.727,-2.367,-1.068,0.125,0.036,-0.336,-0.047,53.57% (15/28),54.56%,290.30 yds,283.3,52.78% (19/36),58.17%,0,0,5,118,21,-,8,-,1,Round 1,872,Quail Hollow Club,27,71,70,-1,-1.259,-0.727,-0.518,-1.068,0.965,0.036,2.711,-0.047,57.14% (8/14),54.56%,306.00 yds,283.3,55.56% (10/18),58.17%,0,0,4,118,11,-,3,-,2,Round 2,872,Quail Hollow Club,27,71,80,+9,-2.475,-0.727,-1.849,-1.068,-0.840,0.036,-3.047,-0.047,50.00% (7/14),54.56%,274.50 yds,283.3,50.00% (9/18),58.17%,0,0,1,118,10,-,5,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45609,Tyler,Duncan,False,Tyler Duncan,USA,T. Duncan,CUT,+8,-,-,872,43,2,74,76,-,-,COMPLETE,150,89,R2 Completed,-1,All,0.389,0.484,0.635,-0.125,-4.229,-0.348,-3.074,-0.104,64.29% (18/28),67.43%,315.30 yds,298.8,58.33% (21/36),70.80%,0,11,4,359,20,-,12,-,1,Round 1,872,Quail Hollow Club,43,71,74,+3,1.684,0.484,1.378,-0.125,-1.333,-0.348,-3.111,-0.104,85.71% (12/14),67.43%,327.00 yds,298.8,61.11% (11/18),70.80%,0,11,2,359,11,-,5,-,2,Round 2,872,Quail Hollow Club,43,71,76,+5,-1.295,0.484,-0.743,-0.125,-2.896,-0.348,0.037,-0.104,42.86% (6/14),67.43%,303.50 yds,298.8,55.56% (10/18),70.80%,0,11,2,359,9,-,7,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35310,Lanto,Griffin,False,Lanto Griffin,USA,L. Griffin,CUT,+8,-,-,872,46,2,76,74,-,-,COMPLETE,150,185,R2 Completed,-1,All,-0.987,0.149,-3.788,-0.405,-1.732,-0.080,-0.451,0.041,42.86% (12/28),63.65%,307.80 yds,302.3,55.56% (20/36),68.52%,0,7,5,195,20,-,9,-,1,Round 1,872,Quail Hollow Club,46,71,76,+5,-2.052,0.149,-2.607,-0.405,-0.071,-0.080,-0.405,0.041,50.00% (7/14),63.65%,317.00 yds,302.3,44.44% (8/18),68.52%,0,7,2,195,11,-,3,-,2,Round 2,872,Quail Hollow Club,46,71,74,+3,1.065,0.149,-1.181,-0.405,-1.661,-0.080,-0.046,0.041,35.71% (5/14),63.65%,298.50 yds,302.3,66.67% (12/18),68.52%,0,7,3,195,9,-,6,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37275,Sam,Ryder,False,Sam Ryder,USA,S. Ryder,CUT,+8,-,-,872,36,2,77,73,-,-,COMPLETE,150,52,R2 Completed,-1,All,-4.745,-0.385,-1.459,0.484,-0.216,-0.036,0.485,0.493,39.29% (11/28),57.08%,298.80 yds,294.3,41.67% (15/36),66.77%,0,11,4,466,21,-,10,-,1,Round 1,872,Quail Hollow Club,36,71,77,+6,-2.921,-0.385,0.501,0.484,-0.085,-0.036,-1.731,0.493,42.86% (6/14),57.08%,311.50 yds,294.3,44.44% (8/18),66.77%,0,11,3,466,7,-,7,-,2,Round 2,872,Quail Hollow Club,36,71,73,+2,-1.824,-0.385,-1.960,0.484,-0.131,-0.036,2.216,0.493,35.71% (5/14),57.08%,286.00 yds,294.3,38.89% (7/18),66.77%,0,11,1,466,14,-,3,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27129,Luke,List,False,Luke List,USA,L. List,CUT,+8,-,-,872,5,2,74,76,-,-,COMPLETE,150,122,R2 Completed,-1,All,2.197,0.641,-0.916,0.267,-2.245,-0.123,-5.281,-0.623,46.43% (13/28),54.47%,322.00 yds,311.3,55.56% (20/36),70.78%,0,13,3,393,22,-,11,-,1,Round 1,872,Quail Hollow Club,5,71,74,+3,1.235,0.641,-0.260,0.267,-0.234,-0.123,-2.374,-0.623,42.86% (6/14),54.47%,322.00 yds,311.3,66.67% (12/18),70.78%,0,13,2,393,11,-,5,-,2,Round 2,872,Quail Hollow Club,5,71,76,+5,0.962,0.641,-0.656,0.267,-2.011,-0.123,-2.907,-0.623,50.00% (7/14),54.47%,322.00 yds,311.3,44.44% (8/18),70.78%,0,13,1,393,11,-,6,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47995,Davis,Riley,False,Davis Riley,USA,D. Riley,CUT,+8,-,-,872,22,2,78,72,-,-,COMPLETE,150,38,R2 Completed,-1,All,2.634,-0.017,-0.417,0.361,0.752,-0.323,-7.196,-0.133,67.86% (19/28),58.92%,330.80 yds,305.9,61.11% (22/36),66.01%,0,12,4,398,21,-,10,-,1,Round 1,872,Quail Hollow Club,22,71,78,+7,1.313,-0.017,-1.007,0.361,0.690,-0.323,-6.334,-0.133,71.43% (10/14),58.92%,316.50 yds,305.9,61.11% (11/18),66.01%,0,12,1,398,10,-,6,-,2,Round 2,872,Quail Hollow Club,22,71,72,+1,1.321,-0.017,0.590,0.361,0.062,-0.323,-0.862,-0.133,64.29% (9/14),58.92%,345.00 yds,305.9,61.11% (11/18),66.01%,0,12,3,398,11,-,4,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32757,Patton,Kizzire,False,Patton Kizzire,USA,P. Kizzire,CUT,+9,-,-,872,12,2,77,74,-,-,COMPLETE,151,108,R2 Completed,-1,All,-4.110,-0.266,-2.441,-0.029,0.862,0.031,1.223,-0.116,32.14% (9/28),57.94%,308.80 yds,300.8,41.67% (15/36),66.67%,0,8,4,399,21,-,9,-,1,Round 1,872,Quail Hollow Club,12,71,77,+6,-1.539,-0.266,-1.850,-0.029,0.686,0.031,0.951,-0.116,14.29% (2/14),57.94%,296.50 yds,300.8,22.22% (4/18),66.67%,0,8,2,399,8,-,8,-,2,Round 2,872,Quail Hollow Club,12,71,74,+3,-2.571,-0.266,-0.591,-0.029,0.176,0.031,0.272,-0.116,50.00% (7/14),57.94%,321.00 yds,300.8,61.11% (11/18),66.67%,0,8,2,399,13,-,1,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34610,Matthias,Schwab,False,Matthias Schwab,AUT,M. Schwab,CUT,+10,-,-,872,41,2,76,76,-,-,COMPLETE,152,123,R2 Completed,-1,All,-1.172,-0.443,-5.734,-0.446,3.466,0.242,-2.742,-0.374,50.00% (14/28),61.53%,308.30 yds,294.0,36.11% (13/36),65.59%,1,11,4,346,19,-,10,-,1,Round 1,872,Quail Hollow Club,41,71,76,+5,-0.623,-0.443,-3.686,-0.446,1.697,0.242,-1.601,-0.374,50.00% (7/14),61.53%,317.00 yds,294.0,33.33% (6/18),65.59%,0,11,1,346,12,-,4,-,2,Round 2,872,Quail Hollow Club,41,71,76,+5,-0.549,-0.443,-2.048,-0.446,1.769,0.242,-1.141,-0.374,50.00% (7/14),61.53%,299.50 yds,294.0,38.89% (7/18),65.59%,1,11,3,346,7,-,6,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59836,Pierceson,Coody,False,Pierceson Coody,USA,Pi. Coody,CUT,+10,-,-,872,38,2,79,73,-,-,COMPLETE,152,-,R2 Completed,-1,All,-1.596,-0.107,-4.111,-0.242,-1.223,-0.315,-1.840,0.150,32.14% (9/28),50.00%,319.50 yds,314.1,52.78% (19/36),61.67%,1,1,4,70,17,-,12,-,1,Round 1,872,Quail Hollow Club,38,71,79,+8,-0.507,-0.107,-3.133,-0.242,-1.493,-0.315,-0.950,0.150,35.71% (5/14),50.00%,311.50 yds,314.1,50.00% (9/18),61.67%,1,1,1,70,7,-,7,-,2,Round 2,872,Quail Hollow Club,38,71,73,+2,-1.089,-0.107,-0.978,-0.242,0.270,-0.315,-0.890,0.150,28.57% (4/14),50.00%,327.50 yds,314.1,55.56% (10/18),61.67%,0,1,3,70,10,-,5,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33408,Tyson,Alexander,False,Tyson Alexander,USA,T. Alexander,CUT,+10,-,-,872,2,2,81,71,-,-,COMPLETE,152,80,R2 Completed,-1,All,0.066,-0.426,-2.824,-0.291,-1.951,0.057,-2.571,-0.293,42.86% (12/28),53.30%,303.00 yds,299.5,55.56% (20/36),63.86%,0,3,4,343,20,-,10,-,1,Round 1,872,Quail Hollow Club,2,71,81,+10,0.504,-0.426,-2.266,-0.291,-1.841,0.057,-2.990,-0.293,35.71% (5/14),53.30%,310.00 yds,299.5,44.44% (8/18),63.86%,0,3,1,343,8,-,7,-,2,Round 2,872,Quail Hollow Club,2,71,71,E,-0.438,-0.426,-0.558,-0.291,-0.110,0.057,0.419,-0.293,50.00% (7/14),53.30%,296.00 yds,299.5,66.67% (12/18),63.86%,0,3,3,343,12,-,3,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46435,Austin,Cook,False,Austin Cook,USA,A. Cook,CUT,+10,-,-,872,4,2,77,75,-,-,COMPLETE,152,149,R2 Completed,-1,All,-1.955,-0.564,-2.314,-0.319,0.775,0.261,-5.016,-0.135,57.14% (16/28),65.28%,289.30 yds,282.3,44.44% (16/36),65.16%,0,5,3,311,22,-,9,-,1,Round 1,872,Quail Hollow Club,4,71,77,+6,-1.459,-0.564,-0.843,-0.319,-0.388,0.261,-2.480,-0.135,57.14% (8/14),65.28%,282.00 yds,282.3,38.89% (7/18),65.16%,0,5,2,311,9,-,6,-,2,Round 2,872,Quail Hollow Club,4,71,75,+4,-0.496,-0.564,-1.471,-0.319,1.163,0.261,-2.536,-0.135,57.14% (8/14),65.28%,296.50 yds,282.3,50.00% (9/18),65.16%,0,5,1,311,13,-,3,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33410,Andrew,Landry,False,Andrew Landry,USA,A. Landry,CUT,+12,-,-,872,47,2,76,78,-,-,COMPLETE,154,209,R2 Completed,-1,All,-1.235,-0.208,-2.709,-0.911,0.689,-0.271,-5.892,0.075,64.29% (18/28),64.16%,296.50 yds,288.4,50.00% (18/36),64.03%,0,5,3,268,20,-,11,-,1,Round 1,872,Quail Hollow Club,47,71,76,+5,-0.988,-0.208,-0.019,-0.911,0.855,-0.271,-3.664,0.075,78.57% (11/14),64.16%,307.00 yds,288.4,55.56% (10/18),64.03%,0,5,1,268,11,-,6,-,2,Round 2,872,Quail Hollow Club,47,71,78,+7,-0.247,-0.208,-2.690,-0.911,-0.166,-0.271,-2.228,0.075,50.00% (7/14),64.16%,286.00 yds,288.4,44.44% (8/18),64.03%,0,5,2,268,9,-,5,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49790,Danny,Guise,False,Danny Guise,USA,D. Guise,CUT,+12,-,-,872,39,2,79,75,-,-,COMPLETE,154,-,R2 Completed,-1,All,-3.908,-1.096,0.193,-0.360,-2.251,-0.303,-3.401,-0.677,57.14% (16/28),50.91%,327.00 yds,304.8,58.33% (21/36),60.42%,0,0,3,26,23,-,7,-,1,Round 1,872,Quail Hollow Club,39,71,79,+8,-5.295,-1.096,0.663,-0.360,-0.820,-0.303,-1.892,-0.677,42.86% (6/14),50.91%,337.50 yds,304.8,55.56% (10/18),60.42%,0,0,1,26,12,-,3,-,2,Round 2,872,Quail Hollow Club,39,71,75,+4,1.387,-1.096,-0.470,-0.360,-1.431,-0.303,-1.509,-0.677,71.43% (10/14),50.91%,316.50 yds,304.8,61.11% (11/18),60.42%,0,0,2,26,11,-,4,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63011,Quinn,Riley,False,Quinn Riley,USA,Q. Riley,CUT,+16,-,-,872,52,2,82,76,-,-,COMPLETE,158,-,R2 Completed,-1,All,-1.170,-0.714,-4.789,-2.937,-4.410,-1.537,-2.476,-1.310,50.00% (14/28),46.43%,313.30 yds,313.4,47.22% (17/36),54.17%,0,0,4,9,17,-,10,-,1,Round 1,872,Quail Hollow Club,52,71,82,+11,-1.034,-0.714,-4.617,-2.937,-5.027,-1.537,0.227,-1.310,42.86% (6/14),46.43%,316.00 yds,313.4,27.78% (5/18),54.17%,0,0,2,9,6,-,7,-,2,Round 2,872,Quail Hollow Club,52,71,76,+5,-0.136,-0.714,-0.172,-2.937,0.617,-1.537,-2.703,-1.310,57.14% (8/14),46.43%,310.50 yds,313.4,66.67% (12/18),54.17%,0,0,2,9,11,-,3,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
