player_id,player_firstName,player_lastName,player_amateur,player_displayName,player_country,player_shortName,scoringData_position,scoringData_total,scoringData_thru,scoringData_score,scoringData_courseId,scoringData_groupNumber,scoringData_currentRound,scoringData_rounds_1,scoringData_rounds_2,scoringData_rounds_3,scoringData_rounds_4,scoringData_playerState,scoringData_totalStrokes,scoringData_projected,scoringData_roundStatus,rounds_All_round,rounds_All_displayName,rounds_All_performance_SG:OTT_total,rounds_All_performance_SG:OTT_yearToDate,rounds_All_performance_SG:APP_total,rounds_All_performance_SG:APP_yearToDate,rounds_All_performance_SG:ARG_total,rounds_All_performance_SG:ARG_yearToDate,rounds_All_performance_SG:PUTT_total,rounds_All_performance_SG:PUTT_yearToDate,rounds_All_performance_DA_total,rounds_All_performance_DA_yearToDate,rounds_All_performance_DD_total,rounds_All_performance_DD_yearToDate,rounds_All_performance_GIR_total,rounds_All_performance_GIR_yearToDate,rounds_All_scoring_Eagles_total,rounds_All_scoring_Eagles_yearToDate,rounds_All_scoring_Birdies_total,rounds_All_scoring_Birdies_yearToDate,rounds_All_scoring_Pars_total,rounds_All_scoring_Pars_yearToDate,rounds_All_scoring_Bogeys_total,rounds_All_scoring_Bogeys_yearToDate,rounds_1_round,rounds_1_displayName,rounds_1_courseInfo_courseId,rounds_1_courseInfo_courseName,rounds_1_courseInfo_groupNumber,rounds_1_courseInfo_parTotal,rounds_1_courseInfo_total,rounds_1_courseInfo_scoreToPar,rounds_1_performance_SG:OTT_total,rounds_1_performance_SG:OTT_yearToDate,rounds_1_performance_SG:APP_total,rounds_1_performance_SG:APP_yearToDate,rounds_1_performance_SG:ARG_total,rounds_1_performance_SG:ARG_yearToDate,rounds_1_performance_SG:PUTT_total,rounds_1_performance_SG:PUTT_yearToDate,rounds_1_performance_DA_total,rounds_1_performance_DA_yearToDate,rounds_1_performance_DD_total,rounds_1_performance_DD_yearToDate,rounds_1_performance_GIR_total,rounds_1_performance_GIR_yearToDate,rounds_1_scoring_Eagles_total,rounds_1_scoring_Eagles_yearToDate,rounds_1_scoring_Birdies_total,rounds_1_scoring_Birdies_yearToDate,rounds_1_scoring_Pars_total,rounds_1_scoring_Pars_yearToDate,rounds_1_scoring_Bogeys_total,rounds_1_scoring_Bogeys_yearToDate,rounds_2_round,rounds_2_displayName,rounds_2_courseInfo_courseId,rounds_2_courseInfo_courseName,rounds_2_courseInfo_groupNumber,rounds_2_courseInfo_parTotal,rounds_2_courseInfo_total,rounds_2_courseInfo_scoreToPar,rounds_2_performance_SG:OTT_total,rounds_2_performance_SG:OTT_yearToDate,rounds_2_performance_SG:APP_total,rounds_2_performance_SG:APP_yearToDate,rounds_2_performance_SG:ARG_total,rounds_2_performance_SG:ARG_yearToDate,rounds_2_performance_SG:PUTT_total,rounds_2_performance_SG:PUTT_yearToDate,rounds_2_performance_DA_total,rounds_2_performance_DA_yearToDate,rounds_2_performance_DD_total,rounds_2_performance_DD_yearToDate,rounds_2_performance_GIR_total,rounds_2_performance_GIR_yearToDate,rounds_2_scoring_Eagles_total,rounds_2_scoring_Eagles_yearToDate,rounds_2_scoring_Birdies_total,rounds_2_scoring_Birdies_yearToDate,rounds_2_scoring_Pars_total,rounds_2_scoring_Pars_yearToDate,rounds_2_scoring_Bogeys_total,rounds_2_scoring_Bogeys_yearToDate,rounds_3_round,rounds_3_displayName,rounds_3_courseInfo_courseId,rounds_3_courseInfo_courseName,rounds_3_courseInfo_groupNumber,rounds_3_courseInfo_parTotal,rounds_3_courseInfo_total,rounds_3_courseInfo_scoreToPar,rounds_3_performance_SG:OTT_total,rounds_3_performance_SG:OTT_yearToDate,rounds_3_performance_SG:APP_total,rounds_3_performance_SG:APP_yearToDate,rounds_3_performance_SG:ARG_total,rounds_3_performance_SG:ARG_yearToDate,rounds_3_performance_SG:PUTT_total,rounds_3_performance_SG:PUTT_yearToDate,rounds_3_performance_DA_total,rounds_3_performance_DA_yearToDate,rounds_3_performance_DD_total,rounds_3_performance_DD_yearToDate,rounds_3_performance_GIR_total,rounds_3_performance_GIR_yearToDate,rounds_3_scoring_Eagles_total,rounds_3_scoring_Eagles_yearToDate,rounds_3_scoring_Birdies_total,rounds_3_scoring_Birdies_yearToDate,rounds_3_scoring_Pars_total,rounds_3_scoring_Pars_yearToDate,rounds_3_scoring_Bogeys_total,rounds_3_scoring_Bogeys_yearToDate,rounds_4_round,rounds_4_displayName,rounds_4_courseInfo_courseId,rounds_4_courseInfo_courseName,rounds_4_courseInfo_groupNumber,rounds_4_courseInfo_parTotal,rounds_4_courseInfo_total,rounds_4_courseInfo_scoreToPar,rounds_4_performance_SG:OTT_total,rounds_4_performance_SG:OTT_yearToDate,rounds_4_performance_SG:APP_total,rounds_4_performance_SG:APP_yearToDate,rounds_4_performance_SG:ARG_total,rounds_4_performance_SG:ARG_yearToDate,rounds_4_performance_SG:PUTT_total,rounds_4_performance_SG:PUTT_yearToDate,rounds_4_performance_DA_total,rounds_4_performance_DA_yearToDate,rounds_4_performance_DD_total,rounds_4_performance_DD_yearToDate,rounds_4_performance_GIR_total,rounds_4_performance_GIR_yearToDate,rounds_4_scoring_Eagles_total,rounds_4_scoring_Eagles_yearToDate,rounds_4_scoring_Birdies_total,rounds_4_scoring_Birdies_yearToDate,rounds_4_scoring_Pars_total,rounds_4_scoring_Pars_yearToDate,rounds_4_scoring_Bogeys_total,rounds_4_scoring_Bogeys_yearToDate
54628,Lee,Hodges,False,Lee Hodges,USA,L. Hodges,T24,+1,F,+4,872,6,4,68,70,72,75,COMPLETE,285,78,R4 Completed,-1,All,-1.428,-0.123,0.776,0.306,0.223,-0.387,2.355,0.013,62.50% (35/56),69.10%,306.50 yds,294.7,55.56% (40/72),64.32%,,,14,170,45,-,11,-,1,Round 1,872,Quail Hollow Club,6,71,68,-3,0.524,-0.123,0.469,0.306,0.946,-0.387,1.062,0.013,57.14% (8/14),69.10%,304.20 yds,294.7,61.11% (11/18),64.32%,,,5,170,11,-,2,-,2,Round 2,872,Quail Hollow Club,23,71,70,-1,-0.657,-0.123,0.471,0.306,-0.407,-0.387,1.505,0.013,71.43% (10/14),69.10%,299.20 yds,294.7,55.56% (10/18),64.32%,,,5,170,10,-,2,-,3,Round 3,872,Quail Hollow Club,6,71,72,+1,-1.371,-0.123,0.984,0.306,0.695,-0.387,0.531,0.013,50.00% (7/14),69.10%,304.40 yds,294.7,50.00% (9/18),64.32%,,,2,170,13,-,3,-,4,Round 4,872,Quail Hollow Club,6,71,75,+4,0.077,-0.123,-1.148,0.306,-1.010,-0.387,-0.742,0.013,71.43% (10/14),69.10%,318.40 yds,294.7,55.56% (10/18),64.32%,,,2,170,11,-,4,-
35450,Patrick,Cantlay,False,Patrick Cantlay,USA,P. Cantlay,T29,+2,F,-2,872,24,4,73,72,72,69,COMPLETE,286,13,R4 Completed,-1,All,-0.869,0.147,-2.049,-0.153,2.687,0.225,1.157,0.171,53.57% (30/56),63.97%,312.70 yds,298.3,48.61% (35/72),62.68%,1,8,12,175,44,-,14,-,1,Round 1,872,Quail Hollow Club,14,71,73,+2,-1.483,0.147,-0.220,-0.153,0.535,0.225,-0.831,0.171,35.71% (5/14),63.97%,310.40 yds,298.3,38.89% (7/18),62.68%,,,3,175,10,-,5,-,2,Round 2,872,Quail Hollow Club,7,71,72,+1,0.441,0.147,-1.595,-0.153,0.276,0.225,-0.210,0.171,50.00% (7/14),63.97%,311.30 yds,298.3,61.11% (11/18),62.68%,,,4,175,10,-,3,-,3,Round 3,872,Quail Hollow Club,27,71,72,+1,-0.416,0.147,-1.033,-0.153,1.219,0.225,1.069,0.171,71.43% (10/14),63.97%,315.50 yds,298.3,44.44% (8/18),62.68%,,,3,175,11,-,4,-,4,Round 4,872,Quail Hollow Club,24,71,69,-2,0.590,0.147,0.799,-0.153,0.658,0.225,1.130,0.171,57.14% (8/14),63.97%,313.70 yds,298.3,50.00% (9/18),62.68%,1,8,2,175,13,-,2,-
34046,Jordan,Spieth,False,Jordan Spieth,USA,J. Spieth,T29,+2,F,-1,872,23,4,69,71,76,70,COMPLETE,286,49,R4 Completed,-1,All,5.199,0.522,-5.076,-0.199,0.504,0.156,0.299,0.346,67.86% (38/56),65.54%,316.10 yds,304.9,58.33% (42/72),66.11%,1,4,15,178,39,-,15,-,1,Round 1,872,Quail Hollow Club,16,71,69,-2,1.367,0.522,0.537,-0.199,-0.510,0.156,0.607,0.346,85.71% (12/14),65.54%,320.20 yds,304.9,66.67% (12/18),66.11%,1,4,2,178,13,-,2,-,2,Round 2,872,Quail Hollow Club,9,71,71,E,1.290,0.522,-3.106,-0.199,0.303,0.156,1.425,0.346,50.00% (7/14),65.54%,313.40 yds,304.9,61.11% (11/18),66.11%,,,4,178,11,-,2,-,3,Round 3,872,Quail Hollow Club,11,71,76,+5,1.110,0.522,-1.315,-0.199,-0.613,0.156,-2.343,0.346,64.29% (9/14),65.54%,316.10 yds,304.9,38.89% (7/18),66.11%,,,3,178,7,-,8,-,4,Round 4,872,Quail Hollow Club,23,71,70,-1,1.433,0.522,-1.192,-0.199,1.325,0.156,0.611,0.346,71.43% (10/14),65.54%,314.80 yds,304.9,66.67% (12/18),66.11%,,,6,178,8,-,3,-
24502,Adam,Scott,False,Adam Scott,AUS,A. Scott,T29,+2,F,E,872,20,4,71,71,73,71,COMPLETE,286,61,R4 Completed,-1,All,1.366,0.439,1.503,0.100,-1.874,-0.173,-0.069,0.225,57.14% (32/56),64.98%,313.00 yds,304.3,61.11% (44/72),64.92%,,,11,126,48,-,13,-,1,Round 1,872,Quail Hollow Club,19,71,71,E,-1.578,0.439,1.528,0.100,-0.505,-0.173,0.556,0.225,42.86% (6/14),64.98%,316.00 yds,304.3,77.78% (14/18),64.92%,,,3,126,12,-,3,-,2,Round 2,872,Quail Hollow Club,1,71,71,E,1.520,0.439,-0.970,0.100,0.211,-0.173,-0.849,0.225,64.29% (9/14),64.98%,303.10 yds,304.3,61.11% (11/18),64.92%,,,2,126,14,-,2,-,3,Round 3,872,Quail Hollow Club,17,71,73,+2,1.166,0.439,1.122,0.100,-2.146,-0.173,-0.303,0.225,71.43% (10/14),64.98%,317.70 yds,304.3,61.11% (11/18),64.92%,,,3,126,10,-,5,-,4,Round 4,872,Quail Hollow Club,20,71,71,E,0.259,0.439,-0.177,0.100,0.567,-0.173,0.528,0.225,50.00% (7/14),64.98%,315.40 yds,304.3,44.44% (8/18),64.92%,,,3,126,12,-,3,-
36699,Patrick,Rodgers,False,Patrick Rodgers,USA,P. Rodgers,T29,+2,F,+1,872,16,4,70,70,74,72,COMPLETE,286,43,R4 Completed,-1,All,1.873,0.242,-1.732,-0.236,4.503,0.149,-3.718,-0.069,53.57% (30/56),55.41%,316.60 yds,305.5,58.33% (42/72),68.69%,,,9,169,53,-,9,-,1,Round 1,872,Quail Hollow Club,5,71,70,-1,1.699,0.242,-0.194,-0.236,0.757,0.149,-1.261,-0.069,64.29% (9/14),55.41%,325.90 yds,305.5,77.78% (14/18),68.69%,,,2,169,15,-,1,-,2,Round 2,872,Quail Hollow Club,22,71,70,-1,0.503,0.242,-0.589,-0.236,0.456,0.149,0.542,-0.069,42.86% (6/14),55.41%,313.00 yds,305.5,55.56% (10/18),68.69%,,,4,169,11,-,3,-,3,Round 3,872,Quail Hollow Club,13,71,74,+3,0.753,0.242,-2.359,-0.236,2.060,0.149,-1.615,-0.069,57.14% (8/14),55.41%,306.90 yds,305.5,38.89% (7/18),68.69%,,,1,169,14,-,2,-,4,Round 4,872,Quail Hollow Club,16,71,72,+1,-1.081,0.242,1.410,-0.236,1.231,0.149,-1.383,-0.069,50.00% (7/14),55.41%,320.50 yds,305.5,61.11% (11/18),68.69%,,,2,169,13,-,3,-
34256,Andrew,Putnam,False,Andrew Putnam,USA,A. Putnam,T29,+2,F,+2,872,14,4,70,71,72,73,COMPLETE,286,58,R4 Completed,-1,All,-2.490,-0.399,1.922,0.246,-1.890,0.190,3.384,0.399,82.14% (46/56),66.23%,287.30 yds,282.5,55.56% (40/72),67.83%,,,11,177,49,-,11,-,1,Round 1,872,Quail Hollow Club,3,71,70,-1,0.424,-0.399,1.110,0.246,-0.747,0.190,0.214,0.399,100.00% (14/14),66.23%,294.80 yds,282.5,66.67% (12/18),67.83%,,,4,177,11,-,3,-,2,Round 2,872,Quail Hollow Club,20,71,71,E,0.050,-0.399,-0.343,0.246,0.763,0.190,-0.558,0.399,92.86% (13/14),66.23%,273.60 yds,282.5,66.67% (12/18),67.83%,,,1,177,16,-,1,-,3,Round 3,872,Quail Hollow Club,16,71,72,+1,-1.690,-0.399,2.907,0.246,-1.446,0.190,1.068,0.399,78.57% (11/14),66.23%,281.70 yds,282.5,55.56% (10/18),67.83%,,,4,177,9,-,5,-,4,Round 4,872,Quail Hollow Club,14,71,73,+2,-1.273,-0.399,-1.752,0.246,-0.459,0.190,2.661,0.399,57.14% (8/14),66.23%,299.10 yds,282.5,33.33% (6/18),67.83%,,,2,177,13,-,2,-
23108,Matt,Kuchar,False,Matt Kuchar,USA,M. Kuchar,T34,+3,F,E,872,22,4,69,72,75,71,COMPLETE,287,180,R4 Completed,-1,All,-2.106,-0.194,-5.504,-1.177,3.032,0.280,4.504,0.371,64.29% (36/56),62.43%,295.30 yds,286.1,51.39% (37/72),57.56%,,,13,89,45,-,12,-,1,Round 1,872,Quail Hollow Club,23,71,69,-2,-1.124,-0.194,-1.303,-1.177,0.557,0.280,3.871,0.371,50.00% (7/14),62.43%,288.90 yds,286.1,44.44% (8/18),57.56%,,,4,89,12,-,2,-,2,Round 2,872,Quail Hollow Club,5,71,72,+1,-1.206,-0.194,-2.199,-1.177,-0.074,0.280,2.391,0.371,57.14% (8/14),62.43%,279.40 yds,286.1,61.11% (11/18),57.56%,,,3,89,12,-,2,-,3,Round 3,872,Quail Hollow Club,14,71,75,+4,0.663,-0.194,-0.792,-1.177,0.672,0.280,-2.704,0.371,85.71% (12/14),62.43%,309.70 yds,286.1,44.44% (8/18),57.56%,,,3,89,9,-,5,-,4,Round 4,872,Quail Hollow Club,22,71,71,E,-0.438,-0.194,-1.210,-1.177,1.878,0.280,0.947,0.371,64.29% (9/14),62.43%,303.20 yds,286.1,55.56% (10/18),57.56%,,,3,89,12,-,3,-
34099,Harris,English,False,Harris English,USA,H. English,T34,+3,F,E,872,21,4,71,73,72,71,COMPLETE,287,33,R4 Completed,-1,All,-0.610,0.147,-1.806,-0.132,-0.776,0.145,3.118,0.621,62.50% (35/56),69.72%,307.30 yds,299.3,56.94% (41/72),66.78%,,,10,190,49,-,13,-,1,Round 1,872,Quail Hollow Club,8,71,71,E,0.004,0.147,-0.311,-0.132,-1.682,0.145,1.990,0.621,71.43% (10/14),69.72%,304.00 yds,299.3,55.56% (10/18),66.78%,,,2,190,14,-,2,-,2,Round 2,872,Quail Hollow Club,13,71,73,+2,-0.600,0.147,-0.340,-0.132,-0.050,0.145,-1.098,0.621,57.14% (8/14),69.72%,314.40 yds,299.3,61.11% (11/18),66.78%,,,3,190,10,-,5,-,3,Round 3,872,Quail Hollow Club,23,71,72,+1,0.229,0.147,-1.552,-0.132,0.405,0.145,1.757,0.621,57.14% (8/14),69.72%,298.50 yds,299.3,61.11% (11/18),66.78%,,,3,190,11,-,4,-,4,Round 4,872,Quail Hollow Club,21,71,71,E,-0.242,0.147,0.397,-0.132,0.552,0.145,0.470,0.621,64.29% (9/14),69.72%,312.40 yds,299.3,50.00% (9/18),66.78%,,,2,190,14,-,2,-
48117,Kurt,Kitayama,False,Kurt Kitayama,USA,K. Kitayama,T34,+3,F,+1,872,17,4,70,75,70,72,COMPLETE,287,72,R4 Completed,-1,All,0.187,0.413,3.402,0.522,-0.320,-0.052,-3.343,-0.301,55.36% (31/56),65.85%,318.40 yds,305.7,58.33% (42/72),66.42%,,,13,172,45,-,12,-,1,Round 1,872,Quail Hollow Club,17,71,70,-1,0.716,0.413,0.272,0.522,-0.645,-0.052,0.658,-0.301,57.14% (8/14),65.85%,317.90 yds,305.7,72.22% (13/18),66.42%,,,2,172,15,-,1,-,2,Round 2,872,Quail Hollow Club,10,71,75,+4,-1.171,0.413,0.042,0.522,0.424,-0.052,-3.383,-0.301,50.00% (7/14),65.85%,324.30 yds,305.7,50.00% (9/18),66.42%,,,3,172,9,-,5,-,3,Round 3,872,Quail Hollow Club,28,71,70,-1,0.052,0.413,2.709,0.522,-0.544,-0.052,0.622,-0.301,50.00% (7/14),65.85%,320.40 yds,305.7,55.56% (10/18),66.42%,,,5,172,10,-,2,-,4,Round 4,872,Quail Hollow Club,17,71,72,+1,0.591,0.413,0.379,0.522,0.446,-0.052,-1.239,-0.301,64.29% (9/14),65.85%,311.00 yds,305.7,55.56% (10/18),66.42%,,,3,172,11,-,4,-
57366,Cameron,Young,False,Cameron Young,USA,Cam. Young,T34,+3,F,+5,872,7,4,71,69,71,76,COMPLETE,287,31,R4 Completed,-1,All,0.363,0.368,2.995,0.344,-3.752,-0.173,0.320,-0.118,64.29% (36/56),67.44%,330.80 yds,303.8,59.72% (43/72),67.14%,,,20,206,34,-,13,-,1,Round 1,872,Quail Hollow Club,17,71,71,E,1.610,0.368,-0.925,0.344,-1.495,-0.173,0.811,-0.118,78.57% (11/14),67.44%,320.20 yds,303.8,61.11% (11/18),67.14%,,,5,206,8,-,5,-,2,Round 2,872,Quail Hollow Club,10,71,69,-2,0.527,0.368,1.625,0.344,0.088,-0.173,-0.328,-0.118,64.29% (9/14),67.44%,331.10 yds,303.8,61.11% (11/18),67.14%,,,6,206,9,-,2,-,3,Round 3,872,Quail Hollow Club,12,71,71,E,-1.770,0.368,3.170,0.344,-0.110,-0.173,0.549,-0.118,50.00% (7/14),67.44%,337.90 yds,303.8,72.22% (13/18),67.14%,,,4,206,11,-,2,-,4,Round 4,872,Quail Hollow Club,7,71,76,+5,-0.003,0.368,-0.875,0.344,-2.234,-0.173,-0.711,-0.118,64.29% (9/14),67.44%,334.00 yds,303.8,44.44% (8/18),67.14%,,,5,206,6,-,4,-
31323,Gary,Woodland,False,Gary Woodland,USA,G. Woodland,T38,+4,F,-4,872,30,4,70,76,75,67,COMPLETE,288,157,R4 Completed,-1,All,-1.287,-0.126,1.064,0.272,-7.182,-0.543,6.331,-0.324,57.14% (32/56),54.26%,317.90 yds,309.7,61.11% (44/72),63.12%,,,17,138,40,-,11,-,1,Round 1,872,Quail Hollow Club,1,71,70,-1,0.453,-0.126,1.376,0.272,-0.265,-0.543,-0.563,-0.324,57.14% (8/14),54.26%,311.30 yds,309.7,88.89% (16/18),63.12%,,,4,138,11,-,3,-,2,Round 2,872,Quail Hollow Club,18,71,76,+5,0.021,-0.126,-2.171,0.272,-5.095,-0.543,2.157,-0.324,57.14% (8/14),54.26%,311.80 yds,309.7,55.56% (10/18),63.12%,,,5,138,7,-,4,-,3,Round 3,872,Quail Hollow Club,30,71,75,+4,-1.798,-0.126,0.358,0.272,-2.023,-0.543,1.302,-0.324,50.00% (7/14),54.26%,320.90 yds,309.7,50.00% (9/18),63.12%,,,2,138,12,-,2,-,4,Round 4,872,Quail Hollow Club,30,71,67,-4,0.038,-0.126,1.501,0.272,0.202,-0.543,3.436,-0.324,64.29% (9/14),54.26%,327.60 yds,309.7,50.00% (9/18),63.12%,,,6,138,10,-,2,-
35532,Tom,Hoge,False,Tom Hoge,USA,T. Hoge,T38,+4,F,+2,872,18,4,70,73,72,73,COMPLETE,288,25,R4 Completed,-1,All,0.546,-0.101,0.308,0.990,-2.610,-0.313,0.682,0.294,69.64% (39/56),61.86%,302.40 yds,293.0,55.56% (40/72),69.08%,,,16,261,38,-,16,-,1,Round 1,872,Quail Hollow Club,3,71,70,-1,0.336,-0.101,-1.977,0.990,-0.999,-0.313,3.641,0.294,71.43% (10/14),61.86%,296.80 yds,293.0,50.00% (9/18),69.08%,,,6,261,8,-,3,-,2,Round 2,872,Quail Hollow Club,20,71,73,+2,0.710,-0.101,-0.069,0.990,-0.951,-0.313,-1.778,0.294,71.43% (10/14),61.86%,298.40 yds,293.0,66.67% (12/18),69.08%,,,2,261,12,-,4,-,3,Round 3,872,Quail Hollow Club,21,71,72,+1,1.260,-0.101,1.964,0.990,-1.793,-0.313,-0.592,0.294,85.71% (12/14),61.86%,304.20 yds,293.0,55.56% (10/18),69.08%,,,4,261,10,-,3,-,4,Round 4,872,Quail Hollow Club,18,71,73,+2,-1.759,-0.101,0.390,0.990,1.134,-0.313,-0.588,0.294,50.00% (7/14),61.86%,310.30 yds,293.0,50.00% (9/18),69.08%,,,4,261,8,-,6,-
49947,Taylor,Moore,False,Taylor Moore,USA,T. Moore,T38,+4,F,+5,872,12,4,68,68,76,76,COMPLETE,288,56,R4 Completed,-1,All,0.794,0.217,-1.501,0.003,-0.982,0.236,0.615,0.044,60.71% (34/56),62.84%,324.10 yds,302.7,47.22% (34/72),67.76%,1,6,10,194,48,-,10,-,1,Round 1,872,Quail Hollow Club,21,71,68,-3,-0.105,0.217,1.382,0.003,-0.521,0.236,2.245,0.044,57.14% (8/14),62.84%,327.20 yds,302.7,50.00% (9/18),67.76%,1,6,3,194,12,-,2,-,2,Round 2,872,Quail Hollow Club,3,71,68,-3,0.652,0.217,0.289,0.003,1.026,0.236,0.945,0.044,78.57% (11/14),62.84%,332.40 yds,302.7,66.67% (12/18),67.76%,,,4,194,13,-,1,-,3,Round 3,872,Quail Hollow Club,2,71,76,+5,0.150,0.217,-2.035,0.003,-0.353,0.236,-0.923,0.044,50.00% (7/14),62.84%,319.50 yds,302.7,38.89% (7/18),67.76%,,,2,194,10,-,5,-,4,Round 4,872,Quail Hollow Club,12,71,76,+5,0.098,0.217,-1.137,0.003,-1.133,0.236,-1.651,0.044,57.14% (8/14),62.84%,317.30 yds,302.7,33.33% (6/18),67.76%,,,1,194,13,-,2,-
45157,Cam,Davis,False,Cam Davis,AUS,C. Davis,T38,+4,F,+6,872,9,4,70,69,72,77,COMPLETE,288,63,R4 Completed,-1,All,-0.239,-0.210,-0.121,-0.115,-1.594,-0.365,0.880,-0.107,48.21% (27/56),65.31%,303.80 yds,297.8,50.00% (36/72),62.68%,,,12,167,45,-,14,-,1,Round 1,872,Quail Hollow Club,20,71,70,-1,-0.537,-0.210,-0.237,-0.115,0.587,-0.365,1.188,-0.107,28.57% (4/14),65.31%,304.70 yds,297.8,50.00% (9/18),62.68%,,,4,167,11,-,3,-,2,Round 2,872,Quail Hollow Club,2,71,69,-2,-0.388,-0.210,0.935,-0.115,-0.209,-0.365,1.574,-0.107,57.14% (8/14),65.31%,297.20 yds,297.8,61.11% (11/18),62.68%,,,5,167,10,-,3,-,3,Round 3,872,Quail Hollow Club,7,71,72,+1,-0.365,-0.210,-0.727,-0.115,0.609,-0.365,1.322,-0.107,42.86% (6/14),65.31%,292.70 yds,297.8,33.33% (6/18),62.68%,,,2,167,13,-,3,-,4,Round 4,872,Quail Hollow Club,9,71,77,+6,1.052,-0.210,-0.092,-0.115,-2.580,-0.365,-3.203,-0.107,64.29% (9/14),65.31%,320.90 yds,297.8,55.56% (10/18),62.68%,,,1,167,11,-,5,-
56630,Akshay,Bhatia,False,Akshay Bhatia,USA,A. Bhatia,42,+5,F,+3,872,18,4,74,70,71,74,COMPLETE,289,21,R4 Completed,-1,All,-6.972,0.102,-2.417,0.673,1.420,0.012,5.895,0.336,48.21% (27/56),67.81%,299.70 yds,298.1,47.22% (34/72),66.29%,,,13,194,42,-,16,-,1,Round 1,872,Quail Hollow Club,13,71,74,+3,-0.340,0.102,-1.384,0.673,-0.101,0.012,-1.174,0.336,64.29% (9/14),67.81%,312.00 yds,298.1,55.56% (10/18),66.29%,,,1,194,13,-,4,-,2,Round 2,872,Quail Hollow Club,6,71,70,-1,-1.262,0.102,-0.059,0.673,-0.915,0.012,3.148,0.336,42.86% (6/14),67.81%,283.10 yds,298.1,61.11% (11/18),66.29%,,,5,194,9,-,4,-,3,Round 3,872,Quail Hollow Club,24,71,71,E,-1.141,0.102,-0.290,0.673,0.392,0.012,2.878,0.336,57.14% (8/14),67.81%,294.40 yds,298.1,38.89% (7/18),66.29%,,,5,194,9,-,3,-,4,Round 4,872,Quail Hollow Club,18,71,74,+3,-4.228,0.102,-0.684,0.673,2.045,0.012,1.044,0.336,28.57% (4/14),67.81%,309.10 yds,298.1,33.33% (6/18),66.29%,,,2,194,11,-,5,-
30926,Chris,Kirk,False,Chris Kirk,USA,C. Kirk,T43,+6,F,E,872,28,4,73,72,74,71,COMPLETE,290,9,R4 Completed,-1,All,1.263,0.419,0.312,0.371,-0.516,0.261,-4.133,-0.517,69.64% (39/56),70.04%,305.00 yds,296.3,51.39% (37/72),66.38%,,,9,197,48,-,15,-,1,Round 1,872,Quail Hollow Club,21,71,73,+2,0.541,0.419,0.029,0.371,-0.060,0.261,-2.509,-0.517,64.29% (9/14),70.04%,309.40 yds,296.3,61.11% (11/18),66.38%,,,2,197,12,-,4,-,2,Round 2,872,Quail Hollow Club,3,71,72,+1,-1.158,0.419,0.114,0.371,0.646,0.261,-0.690,-0.517,57.14% (8/14),70.04%,305.60 yds,296.3,50.00% (9/18),66.38%,,,2,197,13,-,3,-,3,Round 3,872,Quail Hollow Club,25,71,74,+3,0.456,0.419,-1.533,0.371,0.036,0.261,-0.120,-0.517,78.57% (11/14),70.04%,293.10 yds,296.3,33.33% (6/18),66.38%,,,1,197,13,-,4,-,4,Round 4,872,Quail Hollow Club,28,71,71,E,1.425,0.419,1.702,0.371,-1.137,0.261,-0.813,-0.517,78.57% (11/14),70.04%,312.00 yds,296.3,61.11% (11/18),66.38%,,,4,197,10,-,4,-
32102,Rickie,Fowler,False,Rickie Fowler,USA,R. Fowler,T43,+6,F,E,872,27,4,71,75,73,71,COMPLETE,290,104,R4 Completed,-1,All,-0.750,-0.449,-1.483,-0.264,-0.775,0.184,-0.066,-0.205,62.50% (35/56),66.18%,303.70 yds,297.2,55.56% (40/72),63.05%,1,2,14,169,36,-,20,-,1,Round 1,872,Quail Hollow Club,16,71,71,E,-1.176,-0.449,0.781,-0.264,-0.535,0.184,0.931,-0.205,50.00% (7/14),66.18%,295.20 yds,297.2,61.11% (11/18),63.05%,,,5,169,8,-,5,-,2,Round 2,872,Quail Hollow Club,9,71,75,+4,0.171,-0.449,-3.926,-0.264,-0.596,0.184,0.263,-0.205,64.29% (9/14),66.18%,307.90 yds,297.2,50.00% (9/18),63.05%,,,2,169,11,-,4,-,3,Round 3,872,Quail Hollow Club,31,71,73,+2,1.295,-0.449,-0.737,-0.264,1.370,0.184,-2.089,-0.205,85.71% (12/14),66.18%,298.80 yds,297.2,50.00% (9/18),63.05%,1,2,2,169,9,-,6,-,4,Round 4,872,Quail Hollow Club,27,71,71,E,-1.039,-0.449,2.399,-0.264,-1.013,0.184,0.830,-0.205,50.00% (7/14),66.18%,312.80 yds,297.2,61.11% (11/18),63.05%,,,5,169,8,-,5,-
